ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,entity_9,entity_10,entity_11,entity_12,entity_13,entity_14,entity_15,entity_16,entity_17,entity_18,entity_19,entity_20,entity_21,entity_22,entity_23,entity_24,action
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,2,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,4,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,4,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,4,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,7,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,12,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,2,2,-1,0,1,3,1,-1,0
1,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,0,-1,0,0,4,2,-1,0,1,4,1,-1,4
1,2,False,0,0,1,-1,-1,1,0,1,-1,-1,1,0,13,-1,-1,0,4,2,-1,-1,1,4,1,-1,-1,5
0,2,False,0,0,1,-1,-1,1,0,1,-1,-1,1,0,3,-1,-1,0,4,2,-1,-1,1,4,1,-1,-1,3
0,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,3,-1,0,0,6,2,-1,0,1,0,1,-1,1
0,2,False,1,8,1,0,-1,0,0,0,1,-1,1,1,13,1,-1,0,1,0,3,-1,0,0,6,2,-1,2
0,2,False,0,0,0,1,-1,1,1,0,1,-1,0,1,13,3,-1,0,0,6,2,-1,0,1,0,1,-1,2
1,2,False,1,1,0,1,-1,0,1,0,3,-1,0,0,13,2,-1,0,1,0,1,-1,0,1,0,0,-1,5
0,2,False,1,1,0,1,-1,0,1,0,3,-1,0,0,3,2,-1,0,1,0,1,-1,0,1,0,0,-1,3
0,2,False,0,1,1,0,1,1,0,1,0,3,0,0,13,3,2,1,0,1,0,1,0,0,1,0,0,3
0,2,False,1,0,1,1,0,0,1,0,1,0,0,0,13,0,3,0,1,0,1,0,1,0,0,1,0,1
0,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,0,0,0,0,0,3,0,1,0,1,0,0
1,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,4,0,0,0,0,3,0,1,0,1,0,0
1,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,4,0,0,0,0,3,0,1,0,1,0,0
1,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,4,0,0,0,0,3,0,1,0,1,0,0
1,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,0,0,0,0,0,3,0,1,0,1,0,0
1,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,0,0,0,0,0,3,0,1,0,1,0,0
2,2,False,0,6,0,0,0,1,0,1,1,0,0,1,13,1,4,0,0,0,4,4,0,1,0,1,4,2
2,2,False,1,0,1,1,0,0,1,0,1,4,0,0,13,4,4,0,1,0,1,4,1,0,0,1,0,2
2,2,False,0,1,0,1,4,0,0,0,4,4,0,1,13,1,4,1,0,0,1,0,0,0,0,0,0,2
2,2,False,0,0,0,0,0,0,1,0,1,0,1,0,13,1,0,0,0,0,0,0,1,1,0,0,0,3
2,2,False,0,0,0,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,0,0,0,1,1,0,0,2
2,2,False,0,0,1,0,1,0,1,0,0,1,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,3
2,2,False,0,0,0,1,0,1,0,1,0,0,0,0,13,0,0,1,0,1,1,0,0,0,0,0,0,3
2,2,False,1,0,0,0,1,0,1,0,1,0,1,0,13,0,0,1,1,0,1,1,0,0,0,0,0,3
2,2,False,0,1,0,0,0,0,0,1,0,1,0,1,13,0,0,0,1,1,0,1,0,0,0,0,0,0
2,2,False,0,1,0,0,0,0,0,1,0,1,0,1,13,0,0,0,1,1,0,1,0,0,0,0,0,4
2,2,False,1,0,0,0,1,0,1,0,1,0,1,0,13,0,0,1,1,0,1,1,0,0,0,0,0,2
2,2,False,0,1,0,1,0,1,0,0,0,0,1,1,13,1,1,0,0,0,0,0,1,0,0,1,0,2
2,2,False,1,0,0,0,0,1,1,0,1,1,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,4
2,2,False,0,0,0,0,0,1,0,1,1,0,0,0,13,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,4
2,2,False,0,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,2
2,2,False,0,1,1,0,0,0,0,0,0,0,0,1,13,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2,2,False,0,1,1,0,0,0,0,0,0,0,0,1,13,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2,2,False,0,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,4
2,2,False,0,0,0,0,0,1,1,0,0,0,0,0,13,0,0,1,0,1,1,1,-1,-1,-1,-1,-1,4
2,2,False,0,0,0,0,1,1,0,0,0,1,0,0,13,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,4
2,2,False,0,0,0,1,-1,0,0,0,1,-1,0,0,13,1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1
2,2,False,0,1,0,0,-1,0,0,0,1,-1,0,0,13,1,-1,0,0,0,1,-1,1,1,1,0,-1,1
2,2,False,0,1,0,1,-1,0,1,0,0,-1,0,0,13,1,-1,0,0,0,1,-1,0,0,0,1,-1,3
2,2,False,1,0,1,0,1,0,0,1,0,0,0,0,13,0,1,1,0,0,0,1,0,0,0,0,1,2
2,2,False,0,0,1,0,0,0,0,0,0,1,1,0,13,0,1,0,0,0,0,1,0,1,1,1,0,3
2,2,False,1,0,0,1,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,1,0,1,1,1,1
2,2,False,0,1,0,1,0,1,0,0,1,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,1
2,2,False,0,0,0,0,0,0,1,0,1,12,1,0,13,1,0,0,0,0,0,0,1,1,0,0,0,3
2,2,False,0,0,0,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,0,0,0,1,1,0,0,2
2,2,False,0,0,1,0,1,0,1,0,0,1,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,3
2,2,False,0,0,0,1,0,1,0,1,0,0,0,0,13,0,0,1,0,1,1,0,0,0,0,0,0,3
2,2,False,1,0,0,0,1,0,1,0,1,0,1,0,13,0,0,1,1,0,1,1,0,0,0,0,0,3
2,2,False,0,1,0,0,0,0,0,1,0,1,0,1,13,0,0,0,1,1,0,1,0,0,0,0,0,0
2,2,False,0,1,0,0,0,0,0,1,0,1,0,1,13,0,0,0,1,1,0,1,0,0,0,0,0,4
2,2,False,1,0,0,0,1,0,1,0,1,0,1,0,13,0,0,1,1,0,1,1,0,0,0,0,0,2
2,2,False,0,1,0,1,0,1,0,0,0,0,1,1,13,1,1,0,0,0,0,0,1,0,0,1,0,2
2,2,False,1,0,0,0,0,1,1,0,1,1,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,2
2,2,False,1,1,0,1,1,0,0,0,0,0,1,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2,2,False,0,1,1,0,1,0,0,0,0,0,1,1,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2,2,False,0,1,0,0,0,0,1,1,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,3
2,2,False,1,0,1,0,0,0,0,1,1,0,1,0,13,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,3
2,2,False,-1,1,0,1,0,-1,0,0,1,1,-1,1,13,0,0,-1,0,1,1,0,-1,-1,-1,-1,-1,1
2,2,False,-1,1,0,0,1,-1,1,0,1,12,-1,0,13,1,1,-1,1,0,0,0,-1,0,1,1,0,3
2,2,False,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,0,0,-1,-1,0,1,1,0
2,2,False,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,0,0,-1,-1,0,1,1,4
2,2,False,-1,1,0,0,1,-1,1,0,1,0,-1,0,13,1,1,-1,1,0,0,0,-1,0,1,1,0,1
2,2,False,-1,0,0,1,0,-1,1,0,0,1,-1,1,13,1,0,-1,0,0,1,1,-1,1,0,0,0,1
2,2,False,-1,0,0,0,0,-1,0,0,1,0,-1,1,13,0,1,-1,1,0,1,0,-1,0,0,1,1,4
2,2,False,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,1,0,1,0,0,0,0,1,1,0,0
2,2,False,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,1,0,1,0,0,0,0,1,1,0,3
2,2,False,-1,0,0,0,0,-1,0,0,1,0,-1,1,13,0,1,-1,1,0,1,0,-1,0,0,1,1,1
2,2,False,-1,1,0,0,0,-1,0,0,0,0,-1,0,13,1,0,-1,1,0,0,1,-1,1,0,1,0,1
2,2,False,-1,0,0,0,0,-1,1,0,0,0,-1,0,13,0,0,-1,0,0,1,0,-1,1,0,0,1,3
2,2,False,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,13,0,0,-1,-1,0,0,1,-1,-1,1,0,0,2
2,2,False,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,13,0,1,-1,-1,1,12,0,-1,-1,1,0,1,0
2,2,False,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,13,12,1,-1,-1,1,0,0,-1,-1,1,0,1,5
1,2,False,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,3,3,1,-1,-1,1,0,0,-1,-1,1,0,1,1
1,2,False,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,13,12,0,-1,-1,3,3,1,-1,-1,1,0,0,2
1,2,False,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,13,0,12,-1,-1,3,3,1,-1,-1,1,0,0,4
1,2,False,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,13,0,12,-1,-1,3,3,1,-1,-1,1,0,0,4
1,2,False,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,13,0,12,-1,-1,3,3,1,-1,-1,1,0,0,4
1,2,False,-1,0,0,0,0,-1,1,0,12,0,-1,0,13,0,0,-1,3,3,1,0,-1,1,0,0,1,4
1,2,False,0,0,0,0,0,1,12,0,0,0,0,0,13,0,0,3,3,1,0,0,1,0,0,1,0,1
1,2,False,0,0,0,0,0,0,12,0,0,0,1,0,13,0,0,0,0,0,0,0,3,3,1,0,0,1
1,2,False,0,0,0,1,0,0,0,0,0,0,12,0,13,0,0,1,0,0,0,0,0,0,0,0,0,3
2,2,False,0,4,0,1,0,0,4,0,0,0,12,4,13,0,0,1,4,0,0,0,4,4,0,0,0,4
2,2,False,4,0,1,0,0,4,0,0,0,0,4,0,13,0,1,4,0,0,0,0,4,0,0,0,0,4
2,2,False,0,1,0,0,1,0,0,0,0,6,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,2
2,2,False,0,0,0,0,6,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,1,0,0,0,1,4
2,2,False,0,0,0,6,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,2
2,2,False,0,0,1,0,1,0,0,0,1,0,0,0,13,0,0,0,0,0,1,0,1,0,1,0,0,4
2,2,False,0,1,0,1,1,0,0,1,0,1,0,0,13,0,0,0,0,1,0,1,0,1,0,0,1,4
2,2,False,1,0,1,1,0,0,1,0,1,0,0,0,13,0,0,0,1,0,1,0,1,0,0,1,0,4
2,2,False,0,1,1,0,1,1,0,1,0,0,0,0,13,0,0,1,0,1,0,1,0,0,1,0,0,4
2,2,False,1,1,0,1,-1,0,1,0,0,-1,0,0,13,0,-1,0,1,0,1,-1,0,1,0,0,-1,2
2,2,False,0,1,0,0,-1,0,0,0,0,-1,0,1,13,1,-1,0,1,0,0,-1,0,0,0,1,-1,2
2,2,False,0,0,0,0,-1,0,1,0,1,-1,0,1,13,0,-1,0,0,0,1,-1,0,0,0,1,-1,2
2,2,False,0,1,0,1,-1,0,1,0,0,-1,0,0,13,1,-1,0,0,0,1,-1,0,0,0,1,-1,2
2,2,False,0,1,0,0,-1,0,0,0,1,-1,0,0,13,1,-1,0,0,0,1,-1,1,1,1,0,-1,2
2,2,False,0,0,0,1,-1,0,0,0,1,-1,0,0,13,1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,3
2,2,False,0,0,0,0,1,1,0,0,0,1,0,0,13,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,3
2,2,False,0,0,0,0,0,1,1,0,0,0,0,0,13,0,0,1,0,1,1,1,-1,-1,-1,-1,-1,1
2,2,False,1,0,0,1,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,1,0,1,1,1,4
2,2,False,0,0,1,0,0,0,0,0,0,1,1,0,13,0,1,0,0,0,0,1,0,1,1,1,0,1
2,2,False,1,0,1,0,1,0,0,1,0,0,0,0,13,0,1,1,0,0,0,1,0,0,0,0,1,3
2,2,False,0,1,0,1,0,1,0,0,1,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,3
2,2,False,0,0,1,0,1,0,1,0,0,1,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,3
2,2,False,0,0,0,1,0,1,0,1,0,0,0,0,13,0,0,1,0,1,1,0,0,0,0,0,0,3
2,2,False,1,0,0,0,1,0,1,0,1,0,1,0,13,0,0,1,1,0,1,1,0,0,0,0,0,2
2,2,False,0,1,0,1,0,1,0,0,0,0,1,1,13,1,1,0,0,0,0,0,1,0,0,1,0,2
2,2,False,1,0,0,0,0,1,1,0,1,1,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,3
2,2,False,0,1,0,0,0,0,1,1,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,3
2,2,False,1,0,1,0,0,0,0,1,1,0,1,0,13,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,3
2,2,False,-1,1,0,1,0,-1,0,0,1,1,-1,1,13,0,0,-1,0,1,1,0,-1,-1,-1,-1,-1,1
2,2,False,-1,1,0,0,1,-1,1,0,1,0,-1,0,13,1,1,-1,1,0,0,0,-1,0,1,1,0,1
2,2,False,-1,0,0,1,0,-1,1,0,0,1,-1,1,13,1,0,-1,0,0,1,1,-1,1,0,0,0,1
2,2,False,-1,0,0,0,0,-1,0,0,1,0,-1,1,13,0,1,-1,1,0,1,0,-1,0,0,1,1,4
2,2,False,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,1,0,1,0,0,0,0,1,1,0,0
2,2,False,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,1,0,1,0,0,0,0,1,1,0,3
2,2,False,-1,0,0,0,0,-1,0,0,1,0,-1,1,13,0,1,-1,1,0,1,0,-1,0,0,1,1,1
2,2,False,-1,1,0,0,0,-1,0,0,0,0,-1,0,13,1,0,-1,1,0,0,1,-1,1,0,1,0,3
